RowNumber,CreditScore,Geography,Age,Balance,IsActiveMember,EstimatedSalary,Exited,Complain
7852,758,3,68,112595.85,0,35865.44,1,1
7853,743,3,39,119695.75,1,26136.13,0,0
7854,730,1,47,0,0,33373.26,1,1
7855,746,2,49,0,1,10096.25,0,0
7856,666,3,59,152614.51,1,188782.3,0,0
7857,580,3,33,131647.01,0,79775.19,0,0
7858,850,1,27,96654.72,0,152740.16,0,0
7859,563,1,22,137583.04,1,5791.85,0,0
7860,766,3,28,62717.84,1,13182.43,0,0
7861,659,1,32,95377.13,1,187551.24,0,0
7862,607,2,28,135936.1,1,110560.14,0,0
7863,644,3,35,161591.11,1,63795.62,0,0
7864,746,1,47,142382.03,1,62086.62,0,0
7865,588,2,33,0,1,12483.56,0,0
7866,691,2,30,0,1,10963.04,0,0
7867,666,1,38,127043.09,1,8247,0,0
7868,640,2,46,0,1,156260.08,0,0
7869,611,3,29,78885.88,1,26927.69,0,0
7870,651,2,45,95922.9,0,84782.42,1,1
7871,529,1,29,0,0,19842.11,0,0
7872,676,1,36,91711.59,1,95393.43,0,0
7873,639,3,46,110031.09,1,133995.59,0,0
7874,782,1,36,81210.72,1,108003.38,0,0
7875,641,3,32,122947.92,1,99154.86,0,0
7876,697,1,38,182065.85,0,49503.5,0,0
7877,623,1,45,0,0,196533.72,1,1
7878,494,2,41,69974.66,0,188426.13,1,1
7879,731,1,38,123711.73,0,171340.68,1,1
7880,657,1,44,76495.04,0,79071.89,0,0
7881,744,1,38,0,0,20940.76,0,0
7882,774,2,46,0,1,34774.26,0,0
7883,850,3,45,121874.89,0,6865.41,1,1
7884,551,1,45,0,1,51143.43,0,0
7885,638,1,36,188455.19,0,47031.4,1,1
7886,792,1,42,99045.93,0,47160.01,0,0
7887,666,1,36,0,1,158666.99,0,0
7888,716,3,30,205770.78,0,65464.66,0,0
7889,594,1,31,79340.95,0,78255.86,0,0
7890,600,3,57,138456.03,1,103548.25,0,0
7891,565,1,49,0,1,89609.26,0,0
7892,678,3,48,101099.9,1,193476.04,0,0
7893,648,2,31,0,1,5199.02,0,0
7894,642,1,40,109219.83,0,52827.51,0,0
7895,706,3,67,123276.69,1,86507.88,1,1
7896,668,2,43,113034.31,1,100423.88,0,0
7897,635,2,41,0,0,175611.5,0,0
7898,603,2,30,129548.5,1,19282.85,0,0
7899,635,1,72,74812.84,1,27448.33,0,0
7900,642,1,40,0,0,183963.34,0,0
7901,785,2,54,0,0,45113.92,1,1
7902,628,3,28,153538.13,0,110776.01,0,0
7903,499,1,38,0,1,183042.2,0,0
7904,567,2,34,0,1,161571.79,0,0
7905,449,2,32,155619.36,1,166692.03,0,0
7906,701,2,35,159693.9,1,71173.64,0,0
7907,613,2,37,171653.17,1,5353.12,0,0
7908,683,3,39,47685.47,1,86019.48,0,0
7909,581,1,35,0,1,86383.82,0,0
7910,620,1,61,0,0,31641.52,1,1
7911,561,2,28,123692,1,70548.96,0,0
7912,558,3,26,148853.29,1,24411.02,0,0
7913,642,1,35,133161.95,1,122254.86,0,0
7914,805,3,24,143221.35,0,186035.72,0,0
7915,687,1,35,0,1,73133.82,0,0
7916,695,2,56,0,0,187734.49,1,1
7917,562,1,33,0,0,111590.35,0,0
7918,613,3,38,126265.88,0,15859.95,0,0
7919,589,1,37,0,0,61324.87,0,0
7920,593,2,31,112713.34,1,176868.89,0,0
7921,714,1,34,141173.03,1,98896.06,0,0
7922,588,2,35,0,1,108739.15,0,0
7923,679,2,39,0,0,12266.06,0,0
7924,730,2,38,118866.36,1,163317.5,0,0
7925,833,1,47,0,1,182247.77,0,0
7926,586,2,33,0,1,168261.4,0,0
7927,567,2,54,92316.31,0,158590.66,1,1
7928,637,3,30,122185.53,0,102566.46,1,1
7929,711,1,38,123345.85,0,141827.83,0,0
7930,828,1,30,73070.18,0,161671.15,0,0
7931,500,2,38,0,0,192013.23,0,0
7932,807,1,47,95120.59,0,127875.1,0,0
7933,850,1,40,102800.65,0,60811.56,0,0
7934,782,1,70,97072.42,1,131177.22,0,0
7935,629,2,31,132876.55,1,130862.11,0,0
7936,582,2,33,0,1,72970.93,0,0
7937,468,1,22,0,0,28123.99,0,0
7938,670,1,36,0,0,140754.19,1,1
7939,805,1,39,0,0,166650.32,0,0
7940,720,1,26,51962.91,0,45507.24,0,0
7941,781,2,29,98759.89,0,112202.64,0,0
7942,592,3,33,156570.86,1,37140.2,0,0
7943,542,1,42,0,1,178256.58,1,1
7944,532,1,42,159024.71,0,100982.93,1,1
7945,520,1,39,73493.17,1,109626.13,1,1
7946,759,1,45,0,1,99251.24,0,0
7947,473,1,35,69617.36,0,143345.69,0,0
7948,639,2,35,136526.26,0,59653.03,0,0
7949,705,1,25,113736.27,1,196864.61,0,0
7950,530,1,52,106723.28,0,109960.4,1,1
7951,516,3,33,138847.9,1,127256.7,0,0
7952,850,1,40,0,0,1099.95,0,0
7953,746,3,33,107868.14,1,146192.4,0,0
7954,622,3,33,96926.12,0,48553.77,0,0
7955,743,1,30,77599.23,0,144407.1,0,0
7956,732,3,38,178787.54,1,195760.53,0,0
7957,850,1,81,0,1,44827.47,0,0
7958,850,3,34,129668.43,1,88743.99,0,0
7959,686,1,34,146178.13,1,88837.11,0,0
7960,556,1,40,0,0,62112.7,0,0
7961,673,1,37,0,0,163563.07,0,0
7962,809,1,38,154763.21,1,174800.31,0,0
7963,634,3,56,116251.24,1,42429.88,1,1
7964,630,1,37,0,1,82647.65,0,0
7965,564,3,30,100954.88,0,134175.15,0,0
7966,625,1,51,124620.01,0,92243.94,1,1
7967,677,2,34,0,1,6175.53,0,0
7968,583,1,40,112701.04,0,29213.63,0,0
7969,592,2,45,84692.5,1,67214.02,0,0
7970,637,3,49,108204.52,0,169037.84,1,1
7971,850,1,30,86449.39,1,188809.23,0,0
7972,633,2,42,0,1,79408.17,0,0
7973,751,3,36,73194.99,1,89222.66,0,0
7974,592,3,31,124593.23,0,86079.67,0,0
7975,716,3,50,119655.77,1,12944.17,1,1
7976,641,3,42,121765.37,1,166516.84,0,0
7977,849,1,35,110837.73,0,126419.8,0,0
7978,647,2,47,99835.17,1,89103.05,0,0
7979,608,3,30,91057.37,0,132973.17,0,0
7980,555,1,26,0,0,93122.41,0,0
7981,497,2,27,149400.27,0,167522.19,0,0
7982,599,3,38,89111.63,0,157239.6,0,0
7983,545,3,33,132527.9,1,107429.71,0,0
7984,774,1,36,114997.42,0,75304.09,0,0
7985,464,1,46,161798.53,0,182944.47,0,0
7986,696,3,27,96129.32,1,5983.7,0,0
7987,667,2,45,0,0,163655.01,0,0
7988,812,1,32,133050.97,0,89385.92,0,0
7989,516,1,51,120124.35,1,168773.54,0,0
7990,645,1,39,0,0,96864.36,0,0
7991,664,2,32,133705.74,0,134455.84,0,0
7992,427,2,39,0,0,28368.37,0,0
7993,685,1,40,0,0,103898.59,0,0
7994,585,1,33,152805.05,0,63239.65,0,0
7995,519,3,21,151701.45,1,170138.68,1,1
7996,708,1,67,0,1,3837.08,0,0
7997,717,1,22,112465.06,1,92977.75,0,0
7998,465,3,24,156007.09,0,191368.37,0,0
7999,829,3,28,132405.52,0,104889.2,1,1
8000,826,1,26,142662.68,0,60285.3,0,0
8001,747,3,36,102603.3,1,180693.61,0,0
8002,707,2,32,0,0,126475.79,0,0
8003,590,2,37,0,0,133535.99,0,0
8004,603,2,57,105000.85,1,87412.24,1,1
8005,615,1,45,0,1,164886.64,0,0
8006,634,1,36,69518.95,0,116238.39,0,0
8007,716,3,41,126145.54,1,138051.19,0,0
8008,647,1,41,138937.35,1,101617.64,1,1
8009,591,3,44,113581.98,0,1985.41,0,0
8010,574,1,34,112572.39,0,165626.6,0,0
8011,467,3,51,114514.71,0,177784.68,1,1
8012,701,1,35,0,1,65765.22,0,0
8013,747,1,34,0,1,50759.8,0,0
8014,650,1,32,84906.45,0,163216.48,0,0
8015,731,2,39,126816.18,1,74850.93,0,0
8016,638,3,26,105249.76,1,23491.09,0,0
8017,569,2,41,0,0,134272.57,0,0
8018,459,3,50,109387.9,0,155721.15,0,0
8019,632,3,23,122478.51,0,147230.77,1,1
8020,683,1,73,137732.23,1,133210.44,0,0
8021,850,1,46,157866.77,1,18986.12,0,0
8022,512,1,41,0,1,100507.81,0,0
8023,616,1,31,136789.14,0,59346.4,1,1
8024,664,1,36,0,1,95372.64,0,0
8025,694,1,30,144684.03,1,31805.49,0,0
8026,655,1,24,107065.31,1,51959.82,0,0
8027,607,1,33,91301.72,1,130824.57,0,0
8028,684,2,39,207034.96,0,157694.76,1,1
8029,763,2,37,0,1,933.38,0,0
8030,671,2,50,0,1,2560.11,0,0
8031,592,2,38,0,1,12905.89,1,1
8032,666,2,36,0,0,176692.87,0,0
8033,667,1,34,0,1,102908.63,0,0
8034,850,2,36,0,1,41291.05,0,0
8035,622,2,42,0,0,119127.06,0,0
8036,577,1,30,92472.1,1,126434.61,0,0
8037,555,2,21,0,0,103901.35,0,0
8038,547,1,62,127738.75,1,85153,0,0
8039,613,3,50,101242.98,0,12493.61,0,0
8040,672,1,43,92599.55,1,167336.78,0,0
8041,624,2,36,0,1,186180.42,0,0
8042,698,2,50,0,0,88566.9,1,1
8043,606,1,37,82373.94,0,172526.9,1,1
8044,720,2,31,141356.47,0,137985.69,0,0
8045,835,1,23,0,0,19793.73,1,1
8046,771,2,47,72664,1,107874.39,0,0
8047,811,1,47,123365.34,0,171995.34,0,0
8048,734,3,33,121898.58,0,61829.89,0,0
8049,548,2,33,0,1,31728.35,0,0
8050,652,1,31,103696.97,0,155221.05,1,1
8051,707,1,33,0,0,130866.95,0,0
8052,605,3,56,74129.18,1,62199.78,1,1
8053,623,1,34,0,0,24255.21,0,0
8054,686,3,29,185379.02,0,64679.07,0,0
8055,525,3,47,118087.68,0,88120.78,1,1
8056,657,2,41,109402.13,1,66463.62,0,0
8057,730,3,33,130367.87,0,15142.1,1,1
8058,816,3,34,108410.87,0,102908.91,0,0
8059,484,1,50,90408.16,0,48170.57,0,0
8060,728,1,34,90425.15,1,11597.69,0,0
8061,730,2,39,140094.59,0,172450.04,1,1
8062,477,2,31,0,1,184061.17,0,0
8063,663,3,46,95439.4,1,21038.58,1,1
8064,549,3,34,204017.4,0,109538.35,0,0
8065,714,2,29,0,0,129192.55,0,0
8066,430,3,49,137115.16,0,146516.86,1,1
8067,504,3,43,134740.19,0,181430.91,0,0
8068,530,1,29,0,0,121451.21,0,0
8069,619,3,29,98955.87,1,131712.51,0,0
8070,617,3,44,49157.09,0,53294.17,0,0
8071,791,3,31,130240.33,0,96546.55,0,0
8072,609,1,48,108019.27,1,184524.65,1,1
8073,780,3,51,126725.25,0,195259.31,1,1
8074,777,3,34,96693.66,1,172618.52,0,0
8075,817,3,27,129810.6,1,59259.44,0,0
8076,850,1,58,156652.13,0,25899.21,1,1
8077,732,1,36,0,0,3749,1,1
8078,693,1,40,130661.96,1,101918.96,0,0
8079,576,1,50,0,1,57802.62,0,0
8080,643,1,37,0,0,142454.77,0,0
8081,757,1,47,130747.1,0,143829.54,0,0
8082,569,3,30,106629.49,1,44114.88,0,0
8083,772,2,36,112029.83,1,186948.35,0,0
8084,576,3,29,130575.26,1,173629.78,0,0
8085,608,3,28,96679.71,1,49133.45,0,0
8086,794,1,33,0,0,178122.71,0,0
8087,593,1,50,171740.69,0,20893.61,0,0
8088,597,2,38,0,0,41303.29,0,0
8089,541,3,39,100116.67,1,199808.1,1,1
8090,692,3,24,120596.93,1,180490.53,0,0
8091,697,1,48,0,1,87400.53,0,0
8092,768,1,29,95984.69,1,73686.75,0,0
8093,802,1,38,142557.11,1,172497.73,0,0
8094,584,1,47,0,0,89286.29,0,0
8095,614,2,66,0,1,180082.7,0,0
8096,850,3,36,143644.16,0,22102.25,1,1
8097,671,1,38,132129.72,1,76068.95,0,0
8098,626,1,52,0,0,32159.46,1,1
8099,770,1,68,183555.24,0,159557.28,1,1
8100,633,1,38,91902.56,1,107673.35,0,0
8101,663,1,40,156218.19,1,33607.72,0,0
8102,581,3,43,93259.57,0,141035.65,1,1
8103,561,3,45,168085.38,1,115719.08,0,0
8104,479,3,51,107714.74,0,86128.21,1,1
8105,769,1,31,117852.26,0,147668.64,0,0
8106,659,2,60,0,0,177480.45,1,1
8107,590,2,51,84474.62,1,190937.09,0,0
8108,560,1,50,0,0,84531.79,0,0
8109,437,3,35,126803.34,1,161133.4,0,0
8110,661,1,34,0,0,185555.63,0,0
8111,677,3,36,68806.84,0,33075.24,0,0
8112,560,1,31,115141.18,0,39806.75,0,0
8113,578,1,35,0,1,26389.92,0,0
8114,421,2,34,90723.36,1,12162.76,0,0
8115,492,3,49,151249.45,1,167237.94,0,0
8116,545,1,32,0,1,52067.37,0,0
8117,640,3,43,94752.49,0,184006.36,1,1
8118,624,2,34,0,0,582.59,1,1
8119,577,2,28,0,0,143274.41,0,0
8120,704,1,31,132084.66,1,54474.48,1,1
8121,523,1,45,0,1,121428.2,0,0
8122,793,1,35,0,1,79704.12,0,0
8123,564,1,53,45472.28,1,41055.71,1,1
8124,711,1,33,0,0,41590.4,0,0
8125,791,3,33,130229.71,0,54019.93,1,1
8126,629,3,38,123948.85,0,76053.07,0,0
8127,729,3,39,127415.85,1,184977.2,1,1
8128,651,3,35,110067.71,0,127678.95,1,1
8129,695,2,39,65521.2,1,1243.97,0,0
8130,847,2,31,0,1,76326.67,0,0
8131,704,1,47,0,1,145338.61,0,0
8132,613,3,33,155736.42,1,57751.21,0,0
8133,692,2,29,0,0,138880.24,0,0
8134,720,1,34,118307.57,1,136120.29,0,0
8135,577,1,41,0,1,167621.18,0,0
8136,710,3,24,103099.17,0,173276.62,0,0
8137,716,1,38,0,1,99661.46,0,0
8138,410,1,33,125789.69,0,66333.56,1,1
8139,584,3,36,109646.83,1,70240.79,0,0
8140,792,1,30,127187.86,1,113553.42,0,0
8141,605,1,36,0,1,690.84,0,0
8142,486,2,24,0,0,98802.76,0,0
8143,615,1,41,130385.82,1,130661.95,0,0
8144,676,1,23,107787.47,1,116378.82,0,0
8145,571,1,34,99325.04,1,186052.15,0,0
8146,850,1,37,0,0,100101.06,0,0
8147,717,1,48,123764.95,1,169952.82,0,0
8148,642,3,39,128264.03,0,61792.76,1,1
8149,780,2,47,86006.21,1,37973.13,0,0
8150,492,3,38,57068.43,0,188974.81,0,0
8151,760,3,29,103607.24,1,86334.64,0,0
8152,500,2,40,99004.24,1,152845.99,0,0
8153,654,2,36,0,1,146652.11,0,0
8154,606,2,25,147386.72,0,45482.04,1,1
8155,367,2,42,93608.28,0,168816.73,1,1
8156,799,2,38,0,1,59297.34,0,0
8157,434,3,71,119496.87,0,125848.88,0,0
8158,719,2,32,0,0,76264.27,0,0
8159,641,1,37,0,0,3939.87,0,0
8160,461,2,25,0,1,15306.29,0,0
8161,790,3,25,152885.77,0,58214.79,0,0
8162,588,1,31,99607.37,1,35877.03,0,0
8163,621,1,27,137003.68,0,21254.06,0,0
8164,768,3,48,122831.58,1,24533.89,1,1
8165,681,2,38,99811.44,0,23531.5,0,0
8166,606,2,37,154712.58,0,89099.18,0,0
8167,542,2,37,0,1,807.06,0,0
8168,713,3,24,147687.24,1,121592.5,0,0
8169,597,2,33,0,1,4700.66,0,0
8170,635,1,27,127009.83,0,161909.95,0,0
8171,599,3,61,124737.96,1,90389.61,1,1
8172,496,2,44,179356.28,0,2919.21,1,1
8173,759,2,31,0,1,99086.74,0,0
8174,757,3,31,127320.36,0,163170.32,0,0
8175,564,2,31,125175.58,1,72757.33,0,0
8176,561,1,22,186788.96,0,73286.8,0,0
8177,702,1,40,148556.74,1,146056.29,0,0
8178,678,3,40,128644.46,0,167673.37,0,0
8179,707,1,46,127476.73,1,146011.55,0,0
8180,610,1,27,159561.93,1,103381.47,0,0
8181,744,1,42,112419.92,1,83022.92,0,0
8182,598,1,28,129991.76,1,46041.08,0,0
8183,562,2,36,0,1,182843.24,0,0
8184,621,2,59,0,1,171364.18,0,0
8185,659,1,50,0,0,183399.12,1,1
8186,722,3,40,89175.06,1,152883.95,0,0
8187,606,1,39,0,0,50560.45,1,1
8188,603,2,39,162390.52,0,54702.66,0,0
8189,506,3,59,190353.08,0,78365.75,0,0
8190,715,1,21,0,0,68666.63,0,0
8191,690,1,47,0,0,151375.73,0,0
8192,644,1,40,139180.97,1,19959.67,0,0
8193,589,1,36,114435.47,0,26955.72,0,0
8194,592,1,66,149950.19,1,76267.59,0,0
8195,632,1,42,126115.6,0,100998.5,0,0
8196,577,3,59,111396.97,1,191070.01,0,0
8197,588,1,30,115007.08,0,176858.5,0,0
8198,617,1,54,102141.9,1,45325.26,0,0
8199,668,2,36,133686.52,0,190958.48,1,1
8200,810,1,32,120879.73,1,78896.59,0,0
8201,767,2,47,0,0,121964.46,1,1
8202,718,2,49,82321.88,1,11144.4,0,0
8203,589,2,27,0,0,144181.48,0,0
8204,778,2,33,116474.28,1,32757.55,0,0
8205,724,1,34,132352.69,0,80320.3,0,0
8206,477,3,39,182491.57,0,185830.72,0,0
8207,580,1,34,0,1,160095.31,0,0
8208,566,2,63,120787.18,1,52198.84,0,0
8209,711,1,29,130181.47,0,31811.44,0,0
8210,706,3,32,88348.43,1,104181.78,0,0
8211,703,2,31,0,1,67667.19,0,0
8212,679,3,39,146186.28,1,193974.47,0,0
8213,603,1,32,0,0,198055.94,1,1
8214,598,2,34,104488.17,1,43249.67,0,0
8215,836,3,32,109196.67,0,55218.02,0,0
8216,687,1,61,80538.56,0,131305.37,1,1
8217,704,3,41,109026.8,1,43117.1,0,0
8218,605,3,75,61319.63,1,186655.11,0,0
8219,516,1,40,0,1,33266.29,0,0
8220,572,1,39,0,1,555.28,0,0
8221,557,1,42,177822.03,0,150944.31,1,1
8222,443,3,59,110939.3,0,72846.58,1,1
8223,604,3,25,165413.43,1,35279.74,0,0
8224,483,1,27,77805.66,1,2101.89,0,0
8225,702,1,50,0,0,94949.84,0,0
8226,670,2,57,175575.95,0,99061.75,1,1
8227,804,2,38,124197.22,0,74692.06,0,0
8228,850,1,30,0,0,116692.8,0,0
8229,554,1,39,160132.75,0,32824.15,0,0
8230,588,3,37,70258.88,0,139607.61,0,0
8231,758,3,32,162657.64,1,115525.13,0,0
8232,787,3,43,132217.45,0,20955.03,1,1
8233,582,2,25,148042.97,0,52341.15,0,0
8234,633,2,33,92855.02,1,159813.18,0,0
8235,766,3,47,129289.98,0,169935.46,1,1
8236,564,2,37,100252.18,1,146033.52,0,0
8237,602,2,37,107592.89,1,153122.73,0,0
8238,649,1,39,113096.41,1,60335.24,0,0
8239,679,2,40,0,1,163757.29,0,0
8240,639,2,34,149940.04,0,156648.81,0,0
8241,790,3,50,121438.58,1,176471.78,1,1
8242,565,1,32,0,0,5388.3,0,0
8243,478,1,50,0,1,93332.64,1,1
8244,825,1,29,148874.01,1,71192.82,0,0
8245,528,2,32,68138.37,1,170309.19,0,0
8246,577,2,35,110080.3,1,109794.31,0,0
8247,663,1,24,0,1,166310.82,0,0
8248,505,3,25,114268.85,1,126728.27,0,0
8249,633,3,29,117412.35,0,30338.94,0,0
8250,586,1,38,0,1,37935.83,0,0
8251,850,1,35,0,0,25329.48,0,0
8252,629,3,37,35549.81,0,49676.33,0,0
8253,744,1,56,0,1,169498.61,0,0
8254,750,1,36,136492.92,1,26500.29,1,1
8255,637,3,28,123675.69,1,166458.41,0,0
8256,575,1,40,139532.34,0,181294.39,0,0
8257,671,2,58,178713.98,1,21768.21,0,0
8258,571,1,40,0,0,72849.29,0,0
8259,590,1,41,89086.31,0,24499.97,0,0
8260,619,2,38,96143.47,0,98994.92,0,0
8261,640,3,30,32197.64,1,141446.01,0,0
8262,670,1,38,0,1,77864.41,0,0
8263,737,1,33,0,0,115115.32,0,0
8264,555,2,32,0,1,168605.96,0,0
8265,742,1,33,0,0,38550.4,0,0
8266,618,3,40,140306.38,0,160618.61,1,1
8267,560,1,35,0,0,3701.63,0,0
8268,654,1,38,0,0,88659.44,0,0
8269,787,3,42,74483.97,1,44273.91,0,0
8270,611,1,53,0,1,156495.39,1,1
8271,559,2,34,0,0,182988.94,0,0
8272,481,1,37,152303.66,1,175082.2,0,0
8273,753,3,32,159904.79,0,148811.14,0,0
8274,675,1,32,0,0,85901.09,0,0
8275,748,3,31,99557.94,0,199255.32,0,0
8276,610,2,46,116886.59,0,107973.44,0,0
8277,580,2,32,142188.2,1,128028.6,0,0
8278,624,3,40,149961.99,0,104610.86,0,0
8279,709,1,36,0,1,69676.55,0,0
8280,605,1,34,0,0,35982.42,0,0
8281,706,2,53,0,1,117939.17,0,0
8282,567,2,40,28649.64,1,95140.62,0,0
8283,747,1,21,81025.6,0,167682.57,0,0
8284,664,1,57,0,1,56562.57,0,0
8285,711,1,39,152462.79,0,90305.97,0,0
8286,609,1,25,0,1,109895.16,0,0
8287,632,2,28,155519.59,0,1843.24,0,0
8288,725,1,36,118851.05,1,102747.02,0,0
8289,850,1,34,92899.27,0,97465.89,0,0
8290,682,1,40,0,1,105352.55,0,0
8291,797,1,37,75263.7,0,85801.77,0,0
8292,668,2,38,147904.31,1,69370.05,0,0
8293,783,3,41,106640.5,0,176945.96,0,0
8294,766,3,28,90696.78,1,21597.2,0,0
8295,704,2,36,175509.8,0,152039.67,0,0
8296,722,1,40,0,1,111893.09,0,0
8297,692,1,34,0,0,195074.62,0,0
8298,584,1,35,114321.28,0,15959.01,0,0
8299,644,3,51,95560.04,0,72628.84,1,1
8300,598,3,50,88379.81,1,64157.24,1,1
8301,733,3,48,85915.52,1,23860.5,0,0
8302,615,3,58,72309.3,1,85687.09,1,1
8303,850,1,39,0,0,179451.42,0,0
8304,521,1,43,0,1,93180.09,0,0
8305,675,1,69,0,0,157097.09,0,0
8306,746,1,58,0,1,80344.96,1,1
8307,770,1,33,0,0,26080.54,1,1
8308,618,1,30,133844.22,1,31406.93,0,0
8309,556,1,36,154872.08,1,32044.64,0,0
8310,749,1,27,0,0,132734.87,0,0
8311,702,2,43,116121.67,0,61602.42,0,0
8312,555,3,42,107104.5,1,41304.44,1,1
8313,587,1,47,71026.77,0,57962.41,0,0
8314,639,1,38,0,0,42862.82,0,0
8315,643,1,33,0,1,152992.04,0,0
8316,600,1,41,0,1,91193.65,0,0
8317,651,1,53,0,1,130132.41,0,0
8318,666,1,27,0,0,88751.45,0,0
8319,520,1,39,145644.05,0,104118.93,0,0
8320,650,2,50,129667.77,0,42028.16,0,0
8321,564,3,33,109341.87,0,75632.78,0,0
8322,586,1,64,0,1,53710.23,0,0
8323,617,1,35,0,1,13066.3,0,0
8324,712,2,30,0,0,152417.97,0,0
8325,654,1,55,87485.67,1,3299.01,0,0
8326,605,1,27,0,0,198091.81,0,0
8327,491,1,36,53369.13,1,103934.12,0,0
8328,707,1,35,0,1,70403.65,0,0
8329,638,2,34,146679.77,0,102179.86,0,0
8330,683,1,43,112499.42,0,30375.18,0,0
8331,815,2,38,48387,0,184796.84,0,0
8332,645,2,38,68079.8,1,166264.89,0,0
8333,645,3,49,160133.88,1,88391.97,0,0
8334,683,1,30,66190.33,1,115186.97,0,0
8335,705,1,37,0,1,13935.53,1,1
8336,647,1,35,123761.68,0,83910.4,0,0
8337,786,3,33,122325.58,0,34712.34,1,1
8338,534,1,41,0,0,13871.34,0,0
8339,602,2,42,138912.17,1,139494.75,0,0
8340,695,1,42,0,1,140724.64,0,0
8341,553,3,25,128524.19,0,20682.46,0,0
8342,516,2,31,0,0,124202.26,0,0
8343,655,1,34,0,0,159638.77,0,0
8344,849,3,49,132934.89,0,171056.65,1,1
8345,520,3,43,150805.17,1,25333.03,1,1
8346,568,2,46,0,1,29372.62,0,0
8347,695,2,32,0,1,38533.79,0,0
8348,807,2,28,165969.26,0,156122.13,1,1
8349,642,3,36,124495.98,1,57904.22,1,1
8350,703,3,39,141559.5,1,31257.1,1,1
8351,556,1,38,114756.14,0,193214.05,0,0
8352,585,1,30,0,1,137757.69,0,0
8353,587,3,49,155393.98,0,13308.2,1,1
8354,524,2,32,0,1,132861.9,1,1
8355,556,3,31,128663.81,0,125083.29,0,0
8356,504,2,44,113522.64,1,12405.2,0,0
8357,731,2,26,0,0,37697.29,0,0
8358,651,1,34,0,1,105599.65,0,0
8359,675,2,40,79035.95,0,142783.98,1,1
8360,657,2,22,0,1,168412.07,1,1
8361,686,3,33,141918.09,1,184036.47,0,0
8362,690,1,35,107944.33,0,48478.47,0,0
8363,567,1,36,0,1,3896.08,0,0
8364,557,3,57,120043.13,0,132370.75,1,1
8365,446,2,45,125191.69,1,128260.86,1,1
8366,850,1,31,96399.31,0,106534.15,0,0
8367,637,1,41,0,1,102515.42,0,0
8368,499,1,60,76961.6,1,83643.87,0,0
8369,622,3,34,98675.74,0,138906.85,1,1
8370,684,3,37,126817.13,1,29995.83,1,1
8371,612,1,32,121394.42,0,164081.42,0,0
8372,813,3,29,106059.4,0,187976.88,1,1
8373,850,3,44,112755.34,0,158171.36,0,0
8374,795,2,29,0,0,155711.64,0,0
8375,628,2,55,0,0,85890.75,1,1
8376,565,3,38,145400.69,1,83844.79,0,0
8377,601,1,39,72647.64,0,41777.9,1,1
8378,802,2,40,0,1,81908.09,0,0
8379,614,3,37,96340.81,1,139377.24,1,1
8380,434,2,55,0,1,73562.05,1,1
8381,522,3,32,124450.36,1,165786.1,0,0
8382,550,3,36,113877.23,0,174921.91,0,0
8383,599,2,25,0,1,120790.02,0,0
8384,493,1,36,148667.81,0,56092.51,0,0
8385,755,1,34,0,1,158816.03,0,0
8386,605,1,62,111065.93,1,125660.99,0,0
8387,708,1,41,0,0,128400.62,0,0
8388,699,1,44,158697.61,0,107181.22,0,0
8389,763,1,53,0,0,77203.72,1,1
8390,743,2,25,0,0,129740.11,0,0
8391,660,1,48,90044.32,1,187604.97,1,1
8392,619,3,38,84651.79,1,184754.26,0,0
8393,739,3,32,102128.27,0,63981.37,1,1
8394,769,3,60,148846.39,0,192831.67,1,1
8395,692,1,69,154953.94,1,70849.47,0,0
8396,560,1,30,108883.29,0,27914.95,0,0
8397,607,1,48,112070.86,0,173568.3,1,1
8398,630,3,29,131354.39,1,9324.31,1,1
8399,767,3,45,132746.2,0,26628.88,1,1
8400,543,1,34,0,1,145601.8,0,0
8401,776,1,39,125211.55,0,144496.07,0,0
8402,535,2,58,0,1,11779.98,1,1
8403,549,3,36,139422.37,0,83983.39,1,1
8404,844,1,28,0,1,123318.37,0,0
8405,586,3,47,157099.47,1,65481.86,0,0
8406,583,1,40,0,0,47728,0,0
8407,701,2,26,83600.24,1,59195.05,0,0
8408,726,1,28,0,0,98060.51,0,0
8409,829,3,36,81795.74,0,90106.94,0,0
8410,749,2,38,129378.32,1,13549.34,0,0
8411,743,1,46,0,0,113436.08,0,0
8412,619,2,56,0,1,42442.21,0,0
8413,699,1,22,99339,0,68297.61,1,1
8414,749,2,36,0,0,80134.65,0,0
8415,600,3,29,74430.1,1,96051.1,0,0
8416,760,2,38,91241.85,1,80682.35,0,0
8417,528,3,32,99092.45,1,111149.98,0,0
8418,630,1,26,0,0,182612.38,0,0
8419,683,3,39,100062.16,0,109201.43,0,0
8420,677,3,26,98723.67,1,151146.67,0,0
8421,669,2,29,0,1,93901.61,0,0
8422,693,1,43,128760.32,0,36342.79,0,0
8423,612,2,52,144772.69,0,98302.57,1,1
8424,719,2,44,0,0,84972.9,1,1
8425,702,1,26,71281.29,1,108747.12,1,1
8426,755,1,29,117035.89,1,21862.19,0,0
8427,514,1,26,0,0,121551.93,0,0
8428,753,1,40,3768.69,0,177065.24,1,1
8429,548,3,36,108913.84,1,140460.01,0,0
8430,850,3,28,101100.22,1,35337.31,0,0
8431,612,1,38,110615.47,1,193502.93,0,0
8432,628,3,33,152143.89,1,32174.03,0,0
8433,479,1,47,121797.09,1,5811.9,1,1
